#,Event Id,Event Name,Event Type,Player Id,Attending What,Age,Gender,Nationality,Disability,Event Date,Event Name,Zone
2544,596,Munkevænget - GGZ,GAME Girl Zone,2306300045,"Yes, Something else than sport",12,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2545,596,Munkevænget - GGZ,GAME Girl Zone,2306300042,No,15,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2546,596,Munkevænget - GGZ,GAME Girl Zone,2306300041,No,15,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2547,596,Munkevænget - GGZ,GAME Girl Zone,2306300043,No,11,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2548,596,Munkevænget - GGZ,GAME Girl Zone,2306300044,"Yes, Something else than sport",11,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2549,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2550,596,Munkevænget - GGZ,GAME Girl Zone,2106300007,"Yes, Sport",9,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2551,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,5/23/2023,Munkevænget - GGZ,Munkevænget - Kolding
2552,596,Munkevænget - GGZ,GAME Girl Zone,2306300045,"Yes, Something else than sport",12,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2553,596,Munkevænget - GGZ,GAME Girl Zone,2106300007,"Yes, Sport",9,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2554,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2555,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2556,596,Munkevænget - GGZ,GAME Girl Zone,2306300043,No,11,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2557,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2558,596,Munkevænget - GGZ,GAME Girl Zone,2306300047,No,8,Female,,No,5/30/2023,Munkevænget - GGZ,Munkevænget - Kolding
2559,596,Munkevænget - GGZ,GAME Girl Zone,2306300045,"Yes, Something else than sport",12,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2560,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2561,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2562,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2563,596,Munkevænget - GGZ,GAME Girl Zone,2306300048,"Yes, Sport",14,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2564,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2565,596,Munkevænget - GGZ,GAME Girl Zone,2306300050,No,10,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2566,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2567,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2568,596,Munkevænget - GGZ,GAME Girl Zone,2306300038,No,5,Female,,No,6/6/2023,Munkevænget - GGZ,Munkevænget - Kolding
2569,596,Munkevænget - GGZ,GAME Girl Zone,2306300050,No,10,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2570,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2571,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2572,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2573,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2574,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2575,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2576,596,Munkevænget - GGZ,GAME Girl Zone,2306300053,"Yes, Sport",12,Female,,No,6/13/2023,Munkevænget - GGZ,Munkevænget - Kolding
2577,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2578,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2579,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2580,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2581,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2582,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2583,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,8/22/2023,Munkevænget - GGZ,Munkevænget - Kolding
2584,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2585,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2586,596,Munkevænget - GGZ,GAME Girl Zone,2106300007,"Yes, Sport",9,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2587,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2588,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2589,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2590,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2591,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2592,596,Munkevænget - GGZ,GAME Girl Zone,2306300055,No,7,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2593,596,Munkevænget - GGZ,GAME Girl Zone,2306300056,No,6,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2594,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2595,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2596,596,Munkevænget - GGZ,GAME Girl Zone,2306300059,No,6,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2597,596,Munkevænget - GGZ,GAME Girl Zone,2306300060,No,5,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2598,596,Munkevænget - GGZ,GAME Girl Zone,2306300061,No,10,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2599,596,Munkevænget - GGZ,GAME Girl Zone,2306300062,No,11,Female,,No,8/29/2023,Munkevænget - GGZ,Munkevænget - Kolding
2600,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2601,596,Munkevænget - GGZ,GAME Girl Zone,2306300045,"Yes, Something else than sport",12,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2602,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2603,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2604,596,Munkevænget - GGZ,GAME Girl Zone,2306300064,No,10,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2605,596,Munkevænget - GGZ,GAME Girl Zone,2306300065,"Yes, Sport",11,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2606,596,Munkevænget - GGZ,GAME Girl Zone,2306300066,No,12,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2607,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2608,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2609,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2610,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,9/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2611,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2612,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2613,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2614,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2615,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2616,596,Munkevænget - GGZ,GAME Girl Zone,2306300062,No,11,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2617,596,Munkevænget - GGZ,GAME Girl Zone,2306300056,No,6,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2618,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2619,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2620,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2621,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,9/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2622,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2623,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2624,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2625,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2626,596,Munkevænget - GGZ,GAME Girl Zone,2306300056,No,6,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2627,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2628,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2629,596,Munkevænget - GGZ,GAME Girl Zone,2306300062,No,11,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2630,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2631,596,Munkevænget - GGZ,GAME Girl Zone,2306300066,No,12,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2632,596,Munkevænget - GGZ,GAME Girl Zone,2306300064,No,10,Female,,No,9/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2633,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2634,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2635,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2636,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2637,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2638,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2639,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2640,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2641,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2642,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2643,596,Munkevænget - GGZ,GAME Girl Zone,2306300064,No,10,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2644,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2645,596,Munkevænget - GGZ,GAME Girl Zone,2306300059,No,6,Female,,No,10/3/2023,Munkevænget - GGZ,Munkevænget - Kolding
2646,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,10/17/2023,Munkevænget - GGZ,Munkevænget - Kolding
2647,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,10/17/2023,Munkevænget - GGZ,Munkevænget - Kolding
2648,596,Munkevænget - GGZ,GAME Girl Zone,2306300036,"Yes, Something else than sport",11,Female,,No,10/17/2023,Munkevænget - GGZ,Munkevænget - Kolding
2649,596,Munkevænget - GGZ,GAME Girl Zone,2306300037,"Yes, Sport",13,Female,,No,10/17/2023,Munkevænget - GGZ,Munkevænget - Kolding
2650,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,10/17/2023,Munkevænget - GGZ,Munkevænget - Kolding
2651,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,10/17/2023,Munkevænget - GGZ,Munkevænget - Kolding
2652,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,10/24/2023,Munkevænget - GGZ,Munkevænget - Kolding
2653,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,10/24/2023,Munkevænget - GGZ,Munkevænget - Kolding
2654,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,10/24/2023,Munkevænget - GGZ,Munkevænget - Kolding
2655,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,10/24/2023,Munkevænget - GGZ,Munkevænget - Kolding
2656,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,10/24/2023,Munkevænget - GGZ,Munkevænget - Kolding
2657,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,10/24/2023,Munkevænget - GGZ,Munkevænget - Kolding
2658,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2659,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2660,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2661,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2662,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2663,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2664,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2665,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2666,596,Munkevænget - GGZ,GAME Girl Zone,2306300062,No,11,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2667,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2668,596,Munkevænget - GGZ,GAME Girl Zone,2306300064,No,10,Female,,No,11/14/2023,Munkevænget - GGZ,Munkevænget - Kolding
2669,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2670,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2671,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2672,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2673,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2674,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2675,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2676,596,Munkevænget - GGZ,GAME Girl Zone,2306300065,"Yes, Sport",11,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2677,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,11/21/2023,Munkevænget - GGZ,Munkevænget - Kolding
2678,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,11/28/2023,Munkevænget - GGZ,Munkevænget - Kolding
2679,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,11/28/2023,Munkevænget - GGZ,Munkevænget - Kolding
2680,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,11/28/2023,Munkevænget - GGZ,Munkevænget - Kolding
2681,596,Munkevænget - GGZ,GAME Girl Zone,2306300062,No,11,Female,,No,11/28/2023,Munkevænget - GGZ,Munkevænget - Kolding
2682,596,Munkevænget - GGZ,GAME Girl Zone,2306300066,No,12,Female,,No,11/28/2023,Munkevænget - GGZ,Munkevænget - Kolding
2683,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,11/28/2023,Munkevænget - GGZ,Munkevænget - Kolding
2684,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2685,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2686,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2687,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2688,596,Munkevænget - GGZ,GAME Girl Zone,2306300062,No,11,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2689,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2690,596,Munkevænget - GGZ,GAME Girl Zone,2306300066,No,12,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2691,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2692,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2693,596,Munkevænget - GGZ,GAME Girl Zone,2306300064,No,10,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2694,596,Munkevænget - GGZ,GAME Girl Zone,2306300058,"Yes, Sport",11,Female,,No,12/5/2023,Munkevænget - GGZ,Munkevænget - Kolding
2695,596,Munkevænget - GGZ,GAME Girl Zone,2306300038,No,5,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2696,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2697,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2698,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2699,596,Munkevænget - GGZ,GAME Girl Zone,2106300007,"Yes, Sport",9,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2700,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2701,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2702,596,Munkevænget - GGZ,GAME Girl Zone,2306300068,No,17,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2703,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,12/12/2023,Munkevænget - GGZ,Munkevænget - Kolding
2704,596,Munkevænget - GGZ,GAME Girl Zone,2306300046,No,8,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2705,596,Munkevænget - GGZ,GAME Girl Zone,2106300007,"Yes, Sport",9,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2706,596,Munkevænget - GGZ,GAME Girl Zone,2306300049,No,11,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2707,596,Munkevænget - GGZ,GAME Girl Zone,2306300054,"Yes, Sport",10,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2708,596,Munkevænget - GGZ,GAME Girl Zone,2306300063,No,11,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2709,596,Munkevænget - GGZ,GAME Girl Zone,2306300040,"Yes, Something else than sport",11,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2710,596,Munkevænget - GGZ,GAME Girl Zone,2306300052,"Yes, Sport",10,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2711,596,Munkevænget - GGZ,GAME Girl Zone,2306300066,No,12,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2712,596,Munkevænget - GGZ,GAME Girl Zone,2306300068,No,17,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2713,596,Munkevænget - GGZ,GAME Girl Zone,2306300057,"Yes, Sport",9,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2714,596,Munkevænget - GGZ,GAME Girl Zone,2306300067,No,9,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2715,596,Munkevænget - GGZ,GAME Girl Zone,2306300051,No,9,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2716,596,Munkevænget - GGZ,GAME Girl Zone,2306300065,"Yes, Sport",11,Female,,No,12/19/2023,Munkevænget - GGZ,Munkevænget - Kolding
2717,642,GAME Streetmekka Viborg - Panna,Street Football,2206270138,"Yes, Sport",9,Male,,No,1/12/2023,GAME Streetmekka Viborg - Panna,GAME Streetmekka Viborg
2718,642,GAME Streetmekka Viborg - Panna,Street Football,2206270132,"Yes, Sport",12,Others,,No,1/12/2023,GAME Streetmekka Viborg - Panna,GAME Streetmekka Viborg
2719,642,GAME Streetmekka Viborg - Panna,Street Football,2206270135,"Yes, Sport",10,Male,,No,1/12/2023,GAME Streetmekka Viborg - Panna,GAME Streetmekka Viborg
2720,642,GAME Streetmekka Viborg - Panna,Street Football,2206270185,"Yes, Sport",11,Male,,No,1/12/2023,GAME Streetmekka Viborg - Panna,GAME Streetmekka Viborg
2721,642,GAME Streetmekka Viborg - Panna,Street Football,2206270186,"Yes, Sport",11,Male,,No,1/12/2023,GAME Streetmekka Viborg - Panna,GAME Streetmekka Viborg
2722,642,GAME Streetmekka Viborg - Panna,Street Football,2206270061,"Yes, Sport",10,Male,,No,1/12/2023,GAME Streetmekka Viborg - Panna,GAME Streetmekka Viborg
