#,Event Id,Event Name,Event Type,Player Id,Attending What,Age,Gender,Nationality,Disability,Event Date,Event Name,Zone
49,507,Hørgården - Street football,Street Football,2106120032,No,7,Male,,No,8/13/2021,Hørgården - Street football,Hørgården - København
50,507,Hørgården - Street football,Street Football,2106120033,No,11,Male,,No,8/13/2021,Hørgården - Street football,Hørgården - København
51,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,8/13/2021,Hørgården - Street football,Hørgården - København
52,507,Hørgården - Street football,Street Football,2106120017,No,10,Male,,No,8/20/2021,Hørgården - Street football,Hørgården - København
53,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,8/20/2021,Hørgården - Street football,Hørgården - København
54,507,Hørgården - Street football,Street Football,2106120010,No,12,Male,,No,8/20/2021,Hørgården - Street football,Hørgården - København
55,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,8/20/2021,Hørgården - Street football,Hørgården - København
56,507,Hørgården - Street football,Street Football,2106120024,No,12,Male,,No,8/20/2021,Hørgården - Street football,Hørgården - København
57,507,Hørgården - Street football,Street Football,2106120005,No,12,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
58,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
59,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
60,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
61,507,Hørgården - Street football,Street Football,2106120010,No,12,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
62,507,Hørgården - Street football,Street Football,2106120017,No,10,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
63,507,Hørgården - Street football,Street Football,2106120024,No,12,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
64,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,9/10/2021,Hørgården - Street football,Hørgården - København
65,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
66,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
67,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
68,507,Hørgården - Street football,Street Football,2106120010,No,12,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
69,507,Hørgården - Street football,Street Football,2106120005,No,12,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
70,507,Hørgården - Street football,Street Football,2106120024,No,12,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
71,507,Hørgården - Street football,Street Football,2106120032,No,7,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
72,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,9/17/2021,Hørgården - Street football,Hørgården - København
73,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,9/24/2021,Hørgården - Street football,Hørgården - København
74,507,Hørgården - Street football,Street Football,2106120017,No,10,Male,,No,9/24/2021,Hørgården - Street football,Hørgården - København
75,507,Hørgården - Street football,Street Football,2106120014,No,16,Female,,No,9/24/2021,Hørgården - Street football,Hørgården - København
76,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,10/7/2021,Hørgården - Street football,Hørgården - København
77,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,10/7/2021,Hørgården - Street football,Hørgården - København
78,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,10/7/2021,Hørgården - Street football,Hørgården - København
79,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,10/21/2021,Hørgården - Street football,Hørgården - København
80,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,10/21/2021,Hørgården - Street football,Hørgården - København
81,507,Hørgården - Street football,Street Football,2106120017,No,10,Male,,No,10/21/2021,Hørgården - Street football,Hørgården - København
82,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,10/21/2021,Hørgården - Street football,Hørgården - København
83,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,11/4/2021,Hørgården - Street football,Hørgården - København
84,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,11/11/2021,Hørgården - Street football,Hørgården - København
85,507,Hørgården - Street football,Street Football,2106120030,No,12,Male,,No,11/11/2021,Hørgården - Street football,Hørgården - København
86,507,Hørgården - Street football,Street Football,2106120032,No,7,Male,,No,11/11/2021,Hørgården - Street football,Hørgården - København
87,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,4/5/2022,Hørgården - Street football,Hørgården - København
88,507,Hørgården - Street football,Street Football,2106120033,No,11,Male,,No,4/5/2022,Hørgården - Street football,Hørgården - København
89,507,Hørgården - Street football,Street Football,2106120021,No,12,Male,,No,4/5/2022,Hørgården - Street football,Hørgården - København
90,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,4/5/2022,Hørgården - Street football,Hørgården - København
91,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,4/5/2022,Hørgården - Street football,Hørgården - København
92,507,Hørgården - Street football,Street Football,2106120024,No,12,Male,,No,4/5/2022,Hørgården - Street football,Hørgården - København
93,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,4/12/2022,Hørgården - Street football,Hørgården - København
94,507,Hørgården - Street football,Street Football,2106120017,No,10,Male,,No,4/12/2022,Hørgården - Street football,Hørgården - København
95,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,4/12/2022,Hørgården - Street football,Hørgården - København
96,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,4/12/2022,Hørgården - Street football,Hørgården - København
97,507,Hørgården - Street football,Street Football,2106120025,"Yes, Sport",6,Male,,No,4/12/2022,Hørgården - Street football,Hørgården - København
98,507,Hørgården - Street football,Street Football,2106120026,"Yes, Something else than sport",4,Female,,No,4/12/2022,Hørgården - Street football,Hørgården - København
99,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,4/12/2022,Hørgården - Street football,Hørgården - København
100,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,4/19/2022,Hørgården - Street football,Hørgården - København
101,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,4/19/2022,Hørgården - Street football,Hørgården - København
102,507,Hørgården - Street football,Street Football,2106120033,No,11,Male,,No,4/19/2022,Hørgården - Street football,Hørgården - København
103,507,Hørgården - Street football,Street Football,2106120025,"Yes, Sport",6,Male,,No,4/19/2022,Hørgården - Street football,Hørgården - København
104,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
105,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
106,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
107,507,Hørgården - Street football,Street Football,2106120026,"Yes, Something else than sport",4,Female,,No,5/3/2022,Hørgården - Street football,Hørgården - København
108,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
109,507,Hørgården - Street football,Street Football,2106120032,No,7,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
110,507,Hørgården - Street football,Street Football,2106120033,No,11,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
111,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,5/3/2022,Hørgården - Street football,Hørgården - København
112,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,5/10/2022,Hørgården - Street football,Hørgården - København
113,507,Hørgården - Street football,Street Football,2106120031,No,12,Male,,No,5/10/2022,Hørgården - Street football,Hørgården - København
114,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,5/10/2022,Hørgården - Street football,Hørgården - København
115,507,Hørgården - Street football,Street Football,2106120025,"Yes, Sport",6,Male,,No,5/10/2022,Hørgården - Street football,Hørgården - København
116,507,Hørgården - Street football,Street Football,2206120057,No,13,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
117,507,Hørgården - Street football,Street Football,2206120058,No,13,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
118,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
119,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
120,507,Hørgården - Street football,Street Football,2206120059,No,7,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
121,507,Hørgården - Street football,Street Football,2206120060,No,12,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
122,507,Hørgården - Street football,Street Football,2206120061,No,10,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
123,507,Hørgården - Street football,Street Football,2206120062,No,11,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
124,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
125,507,Hørgården - Street football,Street Football,2106120031,No,12,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
126,507,Hørgården - Street football,Street Football,2206120063,No,9,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
127,507,Hørgården - Street football,Street Football,2206120064,No,13,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
128,507,Hørgården - Street football,Street Football,2206120065,No,9,Male,,No,5/17/2022,Hørgården - Street football,Hørgården - København
129,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,5/31/2022,Hørgården - Street football,Hørgården - København
130,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,5/31/2022,Hørgården - Street football,Hørgården - København
131,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,5/31/2022,Hørgården - Street football,Hørgården - København
132,507,Hørgården - Street football,Street Football,2106120020,No,13,Male,,No,5/31/2022,Hørgården - Street football,Hørgården - København
133,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,5/31/2022,Hørgården - Street football,Hørgården - København
134,507,Hørgården - Street football,Street Football,2206120062,No,11,Male,,No,5/31/2022,Hørgården - Street football,Hørgården - København
135,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,6/7/2022,Hørgården - Street football,Hørgården - København
136,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,6/7/2022,Hørgården - Street football,Hørgården - København
137,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,6/7/2022,Hørgården - Street football,Hørgården - København
138,507,Hørgården - Street football,Street Football,2106120042,No,8,Female,,No,6/7/2022,Hørgården - Street football,Hørgården - København
139,507,Hørgården - Street football,Street Football,2206120062,No,11,Male,,No,6/7/2022,Hørgården - Street football,Hørgården - København
140,507,Hørgården - Street football,Street Football,2106120042,No,8,Female,,No,6/14/2022,Hørgården - Street football,Hørgården - København
141,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,9/6/2022,Hørgården - Street football,Hørgården - København
142,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,9/6/2022,Hørgården - Street football,Hørgården - København
143,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,9/6/2022,Hørgården - Street football,Hørgården - København
144,507,Hørgården - Street football,Street Football,2106120042,No,8,Female,,No,9/6/2022,Hørgården - Street football,Hørgården - København
145,507,Hørgården - Street football,Street Football,2206120059,No,7,Male,,No,9/6/2022,Hørgården - Street football,Hørgården - København
146,507,Hørgården - Street football,Street Football,2206120066,No,8,Male,,No,9/6/2022,Hørgården - Street football,Hørgården - København
147,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
148,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
149,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
150,507,Hørgården - Street football,Street Football,2106120031,No,12,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
151,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
152,507,Hørgården - Street football,Street Football,2206120060,No,12,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
153,507,Hørgården - Street football,Street Football,2206120067,No,8,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
154,507,Hørgården - Street football,Street Football,2206120068,No,7,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
155,507,Hørgården - Street football,Street Football,2206120069,No,12,Male,,No,9/13/2022,Hørgården - Street football,Hørgården - København
156,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,9/20/2022,Hørgården - Street football,Hørgården - København
157,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,9/20/2022,Hørgården - Street football,Hørgården - København
158,507,Hørgården - Street football,Street Football,2206120060,No,12,Male,,No,9/20/2022,Hørgården - Street football,Hørgården - København
159,507,Hørgården - Street football,Street Football,2206120068,No,7,Male,,No,9/20/2022,Hørgården - Street football,Hørgården - København
160,507,Hørgården - Street football,Street Football,2106120031,No,12,Male,,No,9/20/2022,Hørgården - Street football,Hørgården - København
161,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
162,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
163,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
164,507,Hørgården - Street football,Street Football,2106120026,"Yes, Something else than sport",4,Female,,No,10/4/2022,Hørgården - Street football,Hørgården - København
165,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
166,507,Hørgården - Street football,Street Football,2106120031,No,12,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
167,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
168,507,Hørgården - Street football,Street Football,2206120059,No,7,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
169,507,Hørgården - Street football,Street Football,2206120062,No,11,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
170,507,Hørgården - Street football,Street Football,2206120066,No,8,Male,,No,10/4/2022,Hørgården - Street football,Hørgården - København
171,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
172,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
173,507,Hørgården - Street football,Street Football,2106120021,No,12,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
174,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
175,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
176,507,Hørgården - Street football,Street Football,2106120031,No,12,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
177,507,Hørgården - Street football,Street Football,2106120034,"Yes, Sport",10,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
178,507,Hørgården - Street football,Street Football,2206120063,No,9,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
179,507,Hørgården - Street football,Street Football,2206120068,No,7,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
180,507,Hørgården - Street football,Street Football,2206120069,No,12,Male,,No,10/11/2022,Hørgården - Street football,Hørgården - København
181,507,Hørgården - Street football,Street Football,2106120006,"Yes, Something else than sport",12,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
182,507,Hørgården - Street football,Street Football,2106120007,"Yes, Something else than sport",10,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
183,507,Hørgården - Street football,Street Football,2106120009,"Yes, Something else than sport",8,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
184,507,Hørgården - Street football,Street Football,2106120017,No,10,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
185,507,Hørgården - Street football,Street Football,2106120029,No,13,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
186,507,Hørgården - Street football,Street Football,2206120059,No,7,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
187,507,Hørgården - Street football,Street Football,2206120066,No,8,Male,,No,11/1/2022,Hørgården - Street football,Hørgården - København
188,507,Hørgården - Street football,Street Football,2202431051,No,13,Female,,No,8/30/2022,Hørgården - Street football,Hørgården - København
189,507,Hørgården - Street football,Street Football,2202431053,No,9,Male,,No,8/30/2022,Hørgården - Street football,Hørgården - København
190,507,Hørgården - Street football,Street Football,2202400379,"Yes, Sport",9,Male,Syrian,No,8/30/2022,Hørgården - Street football,Hørgården - København
191,507,Hørgården - Street football,Street Football,2102430313,No,12,Male,Syrian,No,8/30/2022,Hørgården - Street football,Hørgården - København
192,525,Mjølnerparken - Gadefodbold,Street Football,2106150002,"Yes, Sport",8,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
193,525,Mjølnerparken - Gadefodbold,Street Football,2106150003,"Yes, Sport",8,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
194,525,Mjølnerparken - Gadefodbold,Street Football,2106150004,No,10,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
195,525,Mjølnerparken - Gadefodbold,Street Football,2106150005,"Yes, Sport",11,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
196,525,Mjølnerparken - Gadefodbold,Street Football,2106150006,"Yes, Sport",11,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
197,525,Mjølnerparken - Gadefodbold,Street Football,2106150007,No,6,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
198,525,Mjølnerparken - Gadefodbold,Street Football,2106150008,"Yes, Sport",9,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
199,525,Mjølnerparken - Gadefodbold,Street Football,2106150009,"Yes, Sport",9,Female,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
200,525,Mjølnerparken - Gadefodbold,Street Football,2106150010,"Yes, Sport",12,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
201,525,Mjølnerparken - Gadefodbold,Street Football,2106150011,No,14,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
202,525,Mjølnerparken - Gadefodbold,Street Football,2106150012,No,14,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
203,525,Mjølnerparken - Gadefodbold,Street Football,2106150013,No,11,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
204,525,Mjølnerparken - Gadefodbold,Street Football,2106150014,No,17,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
205,525,Mjølnerparken - Gadefodbold,Street Football,2106150015,No,13,Male,,No,6/13/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
206,525,Mjølnerparken - Gadefodbold,Street Football,2106150015,No,13,Male,,No,6/20/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
207,525,Mjølnerparken - Gadefodbold,Street Football,2106150003,"Yes, Sport",8,Male,,No,6/20/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
208,525,Mjølnerparken - Gadefodbold,Street Football,2106150004,No,10,Male,,No,6/20/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
209,525,Mjølnerparken - Gadefodbold,Street Football,2106150012,No,14,Male,,No,6/20/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
210,525,Mjølnerparken - Gadefodbold,Street Football,2106150011,No,14,Male,,No,6/20/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
211,525,Mjølnerparken - Gadefodbold,Street Football,2106150005,"Yes, Sport",11,Male,,No,6/20/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
212,525,Mjølnerparken - Gadefodbold,Street Football,2106150005,"Yes, Sport",11,Male,,No,7/4/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
213,525,Mjølnerparken - Gadefodbold,Street Football,2106150004,No,10,Male,,No,7/4/2021,Mjølnerparken - Gadefodbold,Mjølnerparken - København
